dine_in,delivery,reservable,serves_beer,serves_breakfast,serves_brunch,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takeout,wheelchair_accessible_entrance,curbside_pickup,name,price_level,rating,user_ratings_total,sunday_activity_hours,monday_activity_hours,tuesday_activity_hours,wednesday_activity_hours,thursday_activity_hours,friday_activity_hours,saturday_activity_hours,open_activity_hour,close_activity_hour,open_on_saturday,reviews,geo_location,percent of religious,socio-economic index value,socio-economic rank,socio-economic cluster,store_100,store_500,rest_100,rest_500,bus_station_100,bus_station_500,type,kosher
True,True,True,False,True,False,True,True,True,False,True,True,True,פיצה טוסקנה,1.0,4.5,589,"[600, 1470]","[600, 1470]","[600, 1470]","[600, 1470]","[600, 1470]","[-1, -1]","[1200, 1410]",600.0,1470.0,False,"{'', 'טובה', 'הפיצה', 'שאמר', 'Wolt', 'בחום', 'כזו', 'אבלה', 'להתנצל', 'במקום', 'אחריות', 'דבר', 'אפילו', 'בבעיות', 'עסקי', 'לנפנף', 'למסעדה', 'פשוט', 'להיות', 'איתו', 'מבין', 'הזמנתי', 'שלפחות', 'עסק', 'ודאגתם', 'שליח', 'שם', 'זרקו', 'הגיעו', 'הפסדתם', 'האשמה', 'השרות', 'מול', 'גרוע', 'כלל', 'הגיע', 'הוא', 'טעימה', 'תגובתכם', 'איתנו', 'מגש', 'היא', 'חבל', 'נדירה', 'לנו', 'שהעסק', 'אתמול', 'למשפחה', 'פיצות', 'וטיפול', 'השליח', 'מזלזל', 'פיצה', 'הרגשה', 'ולתת', 'שהגיע', 'מהירים', 'חוץ', 'ורק', 'טלפנים', 'מספיק', 'קיצור', 'פחות', 'עם', 'קשר', 'לחוץ', 'ממש', 'מאד', 'ארוחת', 'אמר', 'לאפליקציה', 'מה', 'אבל', 'וולט', 'ולהפיל', 'מזה', 'אותנו', 'שירות', 'מספר', 'לדבר', 'לעבוד', 'חושב', 'אני', 'זולה', 'הבעיה', 'מגיע', 'רגישות', 'אף', 'על', 'ואפילו', 'לשליח', 'לא', 'דיבר', 'בבפיצה', 'נמדד', 'במענה', 'ולפחות', 'כי', 'תודה', 'התקשרו', 'הישיר', 'ממליצה', 'בלי', 'ובלי', 'שהזמנו', 'של', 'תבלין', 'את', 'להגיד', 'בסיסי', 'ללא', 'ממליץ', 'למרות', 'שלו', 'טוב', 'שיהיו', 'יודעים', 'מאוד', 'דרך', 'ערב', 'לתת', 'לעובד', 'ביררנו', 'מענה', 'מאחרים', 'שניתן', 'הזמנו', 'ששמעו', 'הפיצות', 'יקרה', 'אותם', 'פי', 'לדעתי', '5', 'ממנה', 'משלי', 'קיבלנו', 'גם', 'מגעיל', 'בסיטואציה', 'רבים', 'בגלל', 'לטענתו', 'הכי', 'טבלין', 'שאוהב', 'טוקסנה', 'שהמסעדה', 'שצריך', 'כבעל', 'היה', 'שיענו', 'למי', 'שהעובדים', 'השליחים', 'כוכבים', 'מגשי', 'וללא', 'שדיברנו', 'הטלפוני', 'האפליקציה', 'לגלות', 'יותר', 'אם', 'שמה', 'לזרוק', 'המסעדה', 'שהסביר', 'בתוך', 'לקוחות', 'שפגשתי', 'האחראי', 'כלום', 'שנקראת', 'רטבים', 'שהתקשרתי', 'אליכם', 'שלח'}","[32.8331697, 35.0752141]",,,,,7,58,9,27,0,14,,
True,True,True,False,False,False,True,True,,False,True,,True,טרפש - מסעדה מרוקאית,,4.8,24,"[660, 1080]","[540, 1020]","[540, 1020]","[660, 1080]","[660, 1080]","[510, 870]","[-1, -1]",612.0,1056.0,False,"{'', 'מקום', 'צלי', 'בחום', 'מנת', 'שנראים', 'אפונה', 'לשוב', 'מסעדת', 'בסלטי', 'חלה', 'טריה', 'טרפש', 'אכיל', 'מחירים', 'ביקשתי', 'שקיבלתי', 'זיתים', 'מבין', 'הזמנתי', 'דברו', 'מים', 'אוטנטית', 'שהיה', 'פינק', 'טובה…', 'בקציצות', 'או', 'מצדיק', 'מאכלים', 'וקוסקוס', 'נקי', 'מנה', 'הבית', 'קוסקוס', 'בבורקס', 'מזרחי', 'שרות', 'מלווה', 'וסלרי', 'סלטים', 'בסגנון', 'עם', 'פתיליות', 'להחליף', 'בחור', 'נחמד', ""אמא'לה"", 'יבש', 'בשר', 'ברוטב', 'אותנו', 'שירות', 'עוד', 'להגיע', 'מתובלות', 'שילוב', 'אורז', 'מטבוחה', 'על', 'במנגולד', 'לא', 'טעימות', 'משובח', 'ש""ח', 'דודי', 'את', 'סוד', 'ממליץ', 'כל', 'טוב', 'מאוד', 'נימוחות', 'זולים', 'אדיב', 'בצמצום', 'ויש', 'שלא', 'אורז/', 'מעולה', 'אסדו', 'צהוב', 'בעל', 'מיני', '(אחרי', 'טריים', 'לחמניית', 'הזמנו', 'בכוונתי', 'עולה', 'כ70', 'ביתי', 'עוף', 'אלי', 'לדעתי', 'לי)', 'קציצות', 'שמזכירה', 'בית', 'בחלה', 'ומזמין', 'מומלץ', 'עושים', 'מרוקאית', 'אכלנו', 'בקוסקוס', 'מרוקאי', 'באווירה', 'דיאטה)', 'כן', 'וחמה', 'חוויה', 'בקר', 'היה', '(ביס)', 'היקום', 'למי', '(מרוקאי', 'ראש', 'זה', 'קטן', 'קיבלתי', 'אוכל', 'אלוהי', 'מושלמים', 'מצויין', 'אוטנטי', 'המנה', 'וטעימים', 'ובנוסף', 'וסלטים', 'מעוצב', 'טעים', 'אסאדו'}","[32.83378, 35.075156]",,,,,9,56,8,23,0,14,,False
True,True,True,False,False,False,True,True,,False,True,True,True,שווארמה העגלה-מהדרין קרית מוצקין,,5.0,191,"[630, 1440]","[630, 1440]","[630, 1440]","[630, 1440]","[630, 1440]","[630, 900]","[1110, 1440]",630.0,1440.0,False,"{'', 'טובה', 'מקום', 'הגלגל', 'ומספק', 'אפילו', 'אולי', 'הסניף', 'ביום', 'כמו', 'להיות', 'מגזים', 'שם', 'ויותר', 'אתם', 'הזמן', 'אמיתית', 'טעימה', 'הגיע', 'חבל', 'כיף', 'אומר', 'פה', 'מעולים', 'נקי', 'רעב', 'הדיירים', 'מפנקים', 'קרוב', 'כמה', 'בחיי', 'שאכלתי', 'ממש', 'מאד', 'ועסיסית', 'שהכין', 'אחד', 'לקול', 'נפתח', 'שירות', 'פרס', 'סוף', 'אני', 'חיים', 'איכותי', 'אלופים', 'על', 'שלהם', 'לא', '(אני', 'רבה', 'מחזאן', 'תודה', 'ומנחמת', 'העצמאות', 'ממליצה', 'לשעת', 'והשירות', 'של', 'תרועות', 'את', 'כל', 'לקבל', 'שווארמה', 'שומנית', 'וטרי', 'מצוקתית', 'ציפס', 'אכלתי', 'בשביל', 'השבוע', 'איזה', 'שזו', 'טרי', 'אהבתי', 'שידליק', 'משואה', 'לכם', 'רחוק', 'מגוון', 'בדיוק', 'ראוי', 'מי', 'הכי', 'עסיסית', 'חוויה', 'מהם)', 'שצריך', 'היה', 'במוצקין', 'וטעים', 'החדש', 'לאכול', 'שאני', 'ללכת', 'השווארמה', 'צריך', 'יותר', 'מצויין', 'מהר', 'מפעל', 'חם', 'הגרים', 'הכל', 'רטבים', 'משמש', 'טעים', 'קריספי'}","[32.8285683, 35.0746446]",,,,,16,61,5,23,1,8,,
True,True,,False,False,False,True,True,True,False,True,True,,פלאפל אורי-גושן 55 ק.מוצקין,,4.4,325,"[630, 1260]","[630, 1260]","[630, 1260]","[630, 1260]","[630, 1260]","[630, 900]","[-1, -1]",630.0,1260.0,False,"{'', '😋', 'לוי', 'יש', 'משפחת', 'מושלם', 'מילים', 'סלטים', 'במקום', 'ברכה', 'ישיבה', 'מקומות', 'מאוד', 'מניסיון', 'הכי', 'אליפות', 'בלבד', 'חוויה', 'מוכן', 'מחירים', 'טובים', 'ומשפחתית', 'מעולה', 'חמודים', 'וקולנרי', 'במוצקין', 'הפלאפל', 'אירוח', 'שירות', 'ולצוות', 'וטעים', 'טריים', 'פלאפל', 'לך', 'אורי', 'שאני', 'אהבנו', '👌', 'צריך', 'יותר', 'והצלחה', 'מצויין', 'אישית', 'מעובדים', 'בחוץ', 'על', 'פה', 'סביח', 'לא', 'משובחת', 'רבה', 'תודה', 'ולימונדה', 'ואדיבות', 'טעים'}","[32.8285683, 35.0746446]",,,,,16,61,5,23,1,8,,
True,True,,True,False,False,True,True,,True,True,True,True,קונקרנה - concarne,,4.4,7,"[630, 1470]","[630, 1470]","[630, 1470]","[630, 1470]","[630, 1470]","[-1, -1]","[1080, 1470]",630.0,1470.0,True,"{'', 'מקום', 'כשר', 'בחום', 'לישיבה', 'במקום', 'האופציות', 'העמסתי', 'או', 'למקום', 'הגיע', 'לדרך', 'הראשון', 'לימון', 'הבית', 'הביס', 'והוא', '-', 'ושמחה', 'שאלה', 'ונוח', 'שה""סודוך""', 'הסלטים', 'זו', 'האמת', 'עם', 'נחזור', 'מאד', 'לסייע', '33', 'די', 'לחמניה', 'השונות', 'שירות', 'איכותי', 'מחיר', '60', 'הבנתי', 'היתה', 'חמה', 'לכאן', 'המפורסם', 'של', 'שבאתי', 'ש""ח', 'שוב', 'ללא', 'ממליץ', 'בפה', 'טוב', 'מאוד', 'אדיב', 'סקפטי', 'בעלת', 'וגם', 'הביתה', 'כמובן', 'סביר', 'טריים', 'ספרייט', 'נקניקיית', 'עוף', 'שהגעתי', 'לקיחה', 'עד', 'נעימה', 'קונקרנה', 'בגושן', 'גם', 'בהחלט', 'הלחמניה', 'נעים', 'בין', 'ולבחור', 'קטן', 'רק', 'ובקבוק', 'ולאחר', 'וטעים', 'זמן', 'לסודוך', 'ונימוחה', '😊', 'מואר', 'יגיע', 'המקום', 'טעים'}","[32.8287829, 35.075021]",,,,,16,65,5,27,1,9,,
True,,True,False,True,False,True,True,True,False,True,True,,חומוס משאוושה קרית מוצקין,1.0,4.4,638,"[480, 1260]","[480, 1260]","[480, 1260]","[480, 1260]","[480, 1260]","[480, 840]","[-1, -1]",480.0,1260.0,False,"{'', 'טובה', 'מקום', 'יושבים', 'כשיצאנו', 'רון', 'במקום', 'אנשים', 'רצנו', 'מחירים', 'חוזר', 'אגיע', 'או', 'למקום', 'חמוצים', 'בתחום', 'לקחת', 'יבשות', 'מזמינים', 'צהריים', 'נקי', 'מנה', ""וכו'"", 'אחלה', 'סלטים', 'הבשר', 'עם', 'נעימים', 'מר', 'שנותנים', 'בכיף', 'רמה', 'פול', 'שירות', 'אקסטרה', 'אני', 'לשם', 'ממתינים', 'גרגירים', 'לא', 'המשאוושה', 'צלחת', 'ואדיב', 'בדרך', 'ואדיבים', 'טעם', 'של', 'את', 'הגעתי', 'למרות', 'ממסעדות', 'טוב', 'מאוד', 'מהיר', 'הוגנים', 'וגם', 'הביתה', 'והמחיר', 'מעולה', 'חלק', 'חזה', 'לבוא', 'בשם', 'השירות', 'מתפלצן', 'ואוכלים', 'במשקל', 'החברה', 'טרי', 'ישר', 'משם', 'ואשתי', 'להכיל', 'הזה', 'מומלץ', 'מגוון', 'גם', 'אכלנו', 'כייף', 'הרשת', 'ולא', 'הכי', 'עממי', 'גדול', 'זריזים', 'היה', 'חומוס', 'החומוס', 'זה', 'אמור', 'זמן', 'וטעים', 'לאכול', 'ומחירים', 'עובדים', 'אווירה', 'בשעת', 'הרבה', 'ארבעתנו', 'יותר', 'אם', 'נותנים', 'רצועות', 'סבירים', 'פיתות', 'העומס', 'אפשר', 'הכל', 'לשבת', 'לשירותים', 'המקום', 'טעים'}","[32.8288711, 35.0751186]",,,,,16,65,5,28,1,9,חומוסייה,True
True,,True,False,False,False,True,True,,False,True,,,צריף של בשר,,3.9,7,"[660, 1320]","[660, 1320]","[660, 1320]","[660, 1320]","[660, 1320]","[-1, -1]","[-1, -1]",660.0,1320.0,False,"{'האש', '', 'בשרים', 'בחום', 'סלטים', 'מסעדת', 'ממליץ', 'ושרות', 'ממש', 'יחס', 'ירושלמי', 'פשוט', 'יבש', 'מעולה', 'עסיסיים', 'הייה', 'האוכל', 'בשר', 'דוחה', 'וטרי', 'אישי', 'חזה', 'גדולה', 'מגעילים', 'אוכל', 'גרוע', 'מצויין', 'עוף', 'שניצל', 'טרי', 'על', 'מנה', 'מעולות', 'פרגיות', 'חשוב', 'מעורב', 'והכי', 'טעים', 'מומלץ'}","[32.8332169, 35.0758027]",,,,,7,56,9,26,0,12,,
True,,True,False,,,True,True,,False,True,,,חומוס קבב (מסעדת חומוס ובשרים על האש),,4.9,26,,,,,,,,,,,"{'', 'טובה', 'שרות', 'מקום', 'מקרה', 'ביתיים', 'בלאפה', 'יש', 'טעימים', 'בשרים', 'גם', 'של', 'קבבים', 'ועד', 'הבייסיק', 'המבורגר', 'ממליץ', 'חב""ד', 'עם', 'הכי', 'סבבה', 'קהילות', 'מהודרת', 'ממש', 'שווארמה', 'כולל', 'בכל', 'בטעמים', 'בקריות', 'פשוט', 'חבדניקים', 'מעולה', 'ועם', 'בהשגחת', 'זה', 'באגט', 'לאכול', 'מדהים', 'כאן', 'שם', 'בשרי', 'אני', 'לו', 'אוכל', 'שניצל', 'שניצלים', 'המקום', 'טרי', 'ואווירה', 'על', 'יכולים', 'הכשרות', 'משגע', 'נקי', 'רבני', 'גבוהה', 'ומאוד', 'במיוחד', 'ולהגיד', 'הכל', ""צ'יפס"", 'שיש', 'בכשרות', 'הקבבים', 'ואסטטי', 'טעים', 'ממליצה'}","[32.8333885, 35.0758047]",,,,,7,55,8,24,0,12,,
True,,True,False,True,True,True,True,,False,True,True,,אוסישקין,2.0,4.3,114,"[480, 900]","[480, 900]","[480, 900]","[480, 900]","[480, 900]","[480, 900]","[-1, -1]",480.0,900.0,False,"{'', 'מקום', 'זבובים', 'תמיד', 'לאחר', 'במקום', 'היפהייפה', 'לחזור', 'ביום', 'חיוך', 'שולחן', 'פשוט', 'ולהספיק', 'בויטרינה', 'שווה', 'כשהגעתי', 'לגן', 'הזמנתי', 'בגן', 'צריכה', 'היו', 'למקום', 'ונישנשנו', 'הגיע', 'ונאלצנו', 'מוכנות', 'כמתנה', 'כיף', 'נקי', 'ארוז', 'לברית', 'מגשים', 'העובד', 'להחמיא', 'שיתפנה', 'טוב:', '(עדיף', 'ונעים', 'אולם', 'כשאמרתי', 'הגענו', 'ארוזות', 'האורחים', 'עם', 'לי', 'מאד', '❤️', 'נחמד', 'יחס', 'במתחם', 'שירות', 'להגיע', 'אין', 'אוסישקין', 'וכמה', '🏆🏆🏆', '3', 'על', 'דיבר', 'הפיסטוק', 'לא', 'סלטון', 'כי', 'התמחות', 'בבייגלס', 'שהתיישבנו', 'שעשינו', 'מטבלים', 'למנה)', 'מושלם', 'שוב', 'הפסיקו', 'בזמן', 'כל', 'מאוד', 'לטעום', 'ואמר', 'מהיר', 'שלא', 'וגם', '2', 'סביר', 'וטרי', 'לאוכל', 'טריים', 'מחיר:', 'הזמנו', 'השירות', 'והמאפים', 'למה', 'ברמות', 'הפחות', 'מעט', 'הזה', 'להסתלק', 'ומזמין', 'בייגלס', 'משפחתי', 'בקפידה', 'אכלנו', 'מקסים', 'מצפה', 'נעים', 'מקרואסון', 'ארוחות', 'בבית', 'לגננות', 'מראש', 'היה', 'ומושקע', 'מקפה', 'יכולה', 'ונקיים', 'בוקר', 'זמן', 'להוסיף', 'יפה', 'מובן', 'הירקות', 'ולצאת', 'מזעזע', 'הרבה', 'הארוחות', 'צוות', 'ישבנו', 'שישי', 'אתקרב', 'הכל', 'לחכות', 'המקום', 'טעים', 'המדרכה'}","[32.8318797, 35.0766126]",,,,,0,58,0,28,0,14,בתי קפה,True
True,True,,True,False,False,True,True,True,True,True,True,True,ההמבורגר של הדיקטטור - אחי אילת,,4.0,232,"[660, 1440]","[660, 1440]","[660, 1440]","[660, 1440]","[660, 1680]","[660, 1680]","[720, 1560]",660.0,1488.0,True,"{'', 'מקום', 'יש', 'לאחר', 'מנת', 'גבינת', 'יקר', 'מסעדת', 'קטנה', 'קרות', 'הסניף', 'שלך״', 'אדומה', 'תחכו', 'כמו', 'פשוט', 'סופר', 'סתם', 'דיקטטור', 'בהזמנה', 'אל', 'מבין', 'הוזמן', 'המבורגרים', 'טרייה', 'היו', 'מטבח', 'או', 'מק', 'סיכום:', 'אתם', 'שהחלון', 'הגיעו', 'למשהו', 'עסוקים', 'אנד', 'הגיע', 'גרוע', 'הוא', 'בדברים', 'שקיבל', 'חבל', 'גרועה', 'וגיליתי', 'דאן', 'מזמינים', 'כזה', 'וחוויה', 'מנה', 'בצל', 'כשמצפים', ""ציז'"", 'והוא', '-', 'שאם', 'הציפס', 'השליח', 'רעב', 'הימני', 'לגמרי', 'ביסים', 'אפור', 'הטעם', 'ומק', 'המחיר', 'הדיקטטור', 'שווים', 'כמה', 'הניווט', 'הגענו', 'וזה', 'ממני', 'זו', 'שהיא', 'קצת', 'עם', 'הבשר', 'לי', 'ממש', 'מאד', 'משלוח', 'מוכן', 'במידת', 'הערות', 'לשים', 'הזמנה', 'מה', 'אבל', '34', 'ייפתח', 'ושעובדי', 'ויחסית', 'אחרת', 'בעיה', 'נמסה', 'עלובות', 'נציג', 'מחיר', 'גבינה', '3', 'שלי', 'שיחה', 'היחס', 'אף', 'שלהם', 'לא', 'מעל', 'לתמורה', 'מאכזב', '״תהנו', 'באזור', 'בתמונות', 'בלקוח', 'שני', 'מאכזבות', 'כי', 'אישיות', 'פתחתי', 'נראית', '״אני', 'הייתה', 'כנראה', 'פעם', 'של', 'בכלל', 'נשאר', 'את', 'מכירה', 'בזמן', 'שהמבורגר', 'צער', 'ממליץ', 'והפשירו', 'למרות', 'טוב', 'מאוד', 'לטעום', 'ההמבורגר', 'ואמר', 'הדבר', 'אכזבה', 'המנהל', 'מהזמנה', 'בחלון', 'עלוב', 'כולל', 'שלא', 'התאכזבנו', 'הביתה', 'וגם', 'בורגרים', 'בפרסום', 'שציינתי', 'ביחס', 'אחרי', 'שגם', 'חלק', 'שתי', 'טריים', 'ובקיצור', 'הזמנו', 'השירות', 'לאמור', 'מכל', ""המק'נ'ציז"", 'בן', 'טרי', 'צדר', 'באפליקציה', 'התפוררה', 'יכול', 'ויאללה', 'כלפי', 'ונראה', 'לב', 'שזה', 'שגויה', 'החליט', 'מדיום', 'קיבלנו', 'גם', 'מסיבות', 'שקיבלנו', 'בהחלט', 'מהאוכל״', 'המבורגר', 'מעניין', 'השמאלי', 'הלחמניה', 'זוג', 'בולונז', 'מקומות', 'שונה', 'הכי', 'צלצלו', 'גדול', 'תראו', 'חוויה', 'לפח', 'במציאות', 'ההזמנה', 'היה', '(מחיר', 'במפורש', 'וול', 'ואת', 'זה', 'חשובים', 'לאכול', 'הירקות', 'עניין', 'זרקתי', 'ברמה', 'לצחוק', 'יותר', 'מצויין', 'עשייה', 'המנות', 'והחסה', 'לקוחות', 'בולט', 'גבוהה', 'ומאוד', 'במיוחד', 'ש""ח)', 'זלזול', 'ולצערי', 'אותו', 'שימו', 'ותשאלו', 'והכי', 'טעים', 'שלכם'}","[32.8210479, 35.0702865]",0.0,0.208,306.553,2.075,19,69,9,31,3,19,,False
True,,,False,False,False,True,True,,False,True,,,פלאפל מישל,,4.2,9,"[600, 1260]","[600, 1260]","[600, 1260]","[600, 1260]","[600, 1260]","[540, 900]","[-1, -1]",600.0,1260.0,False,"{'מקום', 'טובה', '', 'יש', 'ממוזג', 'שהוא', 'ומפנק', 'וסביח', 'היום', 'סבבה', 'אליפות', 'כדורים', 'הפלאפל', 'אישי', 'מישל', 'שם', 'והיחס', 'חמוצים', 'לקחת', 'נפלאה', 'הבייתה', 'חבל', 'אז', 'נקי', 'לפני', 'חוסאם', 'סניף', 'ובתאבון', 'סלטים', 'המחירים', 'שאכלתי', 'ממש', 'בלבד', 'יחס', 'מה', 'מיוחדת', 'אוכלת', 'אבל', 'ממולץ', 'שירות', 'הכדורי', 'פלאפל', 'תענוג', 'אני', 'חיים', 'ממד', 'ובמקום', 'על', 'שנה', ""צ'יפס"", 'וארוחה', 'ונקי', 'ב10', 'ממליצה', 'מהפלאפל', 'המפורסם', 'גלוטן', 'של', 'ש""ח', 'וכמובן', 'ללא', 'טוב', 'מאוד', 'מהיר', 'מתקמצן', 'מעולה', 'בעל', 'בואדי', 'תזונה', 'מכול', 'בקריית', 'עד', 'פתח', 'וטעם', 'בית', 'ומזמין', 'מומלץ', 'בנו', 'בחוםםםם', 'ב18', 'באיכותו', 'לתלמידי', 'הכי', 'שונה', 'חוויה', 'חצי', 'אווירה', 'מבצע', 'צריך', 'יותר', 'עשרה', 'בכמות', 'ופיתות', 'הכל', 'ספר', 'רוצו', 'המקום', 'טעים'}","[32.8210479, 35.0702865]",0.0,0.208,306.553,2.075,19,69,9,31,3,19,אוכל רחוב,False
True,True,True,True,False,True,True,True,,True,True,,,במיוס,,4.0,26,"[720, 1560]","[720, 1560]","[720, 1560]","[720, 1560]","[720, 1560]","[720, 960]","[1200, 1620]",720.0,1560.0,False,"{'מקום', '', 'וטבעות', 'כשר', 'לאחר', 'בחום', 'הטלפן', 'גילוי', 'במקום', 'ומלאאט', 'שעה', 'דרכה', 'פיקנטיות', 'משלוחים', 'במידה', 'מחירים', 'לצערי', 'ביקשתי', 'במיוס', 'לעולם', 'שם', 'אתם', 'שמנהל', 'הזמן', '😜', 'בוטנים', 'הגיע', 'מבחינתי', 'לבשר', 'חבל', 'כזה', 'כדי', 'מגיש', 'בצל', 'ונעים', 'מהירים', 'מקמח', 'למצוא', 'שווים', 'המשלוח', 'קיצור', 'זו', 'לי', 'עם', 'נחזור', 'יזמין', 'עשיתי', 'במקרה', 'משלוח', 'פרכיוצ', 'חיפשתי', 'תנקס', 'בשר', '(גם', 'יאכל', 'שירות', 'מוצלחים', 'אין', 'שמקום', 'סנדביץ', 'נעניתי', 'בלילה', 'הוגן', 'מתי', 'שלי', 'משהו', 'לא', 'במרחק', 'ומחיר', 'מגיעה', 'קשה', 'שהיו', 'נתקלתי', 'של', 'בוטניםםם', 'את', 'גר', 'חמאת', 'טוב', 'שמכבד', 'אה', 'בטלפון', 'אדיב', 'עצמו', 'כנפיים', 'וגם', 'נאות', 'מעולה', 'הוזמנו', ""בג'בטה"", 'ורבע', 'רחוב', 'חייגתי', 'איזה', 'הערב', 'אליי', 'מהמסעדה', 'לKfc', 'מומלץ', 'הנכונה', 'מגוון', 'חברה', 'שיקר', 'בעחקר', 'כייף', 'פעמיים', 'ולא', 'דומה', 'מלא)', 'בשלילה', 'מתובל', 'חייב', 'ההזמנה', 'לציין', 'היה', 'האוכל', 'מחפשים', 'זה', 'וטעים', 'הרבה', 'שאני', 'ברמה', 'לברר', 'אנחנו', 'אם', 'נאגטס', 'המסעדה', 'ספק', 'לקוי', 'באמת', 'חגגו', 'גבוה', 'יחזור', 'קרספיות', 'המקום', 'טעים', 'שלכם', 'קריספי'}","[32.8210479, 35.0702865]",0.0,0.152,238.672,1.625,19,69,9,31,3,19,אוכל רחוב,True
True,,,,,,True,True,,,,,,BAMAYOS,,5.0,3,,,,,,,,,,,"{'', 'שרות', 'מקום', 'מקצועית', 'צילי', 'משובחים', 'מנת', 'אחלה', 'המבורגר', 'חומרי', 'מעושן', 'עם', 'השניצל', 'ביותר', 'הבעלים', 'הדגל-', 'מעולה', 'הצגה', 'שווה', 'אסדו', ""בפוקצ'ה"", 'הכנפיים', 'אגדה', 'הזמן', 'בוטנים', 'וחמאת', 'מצויין', 'עשיה', 'מצויינת', 'על', 'חבל', 'ידי', 'מנוהלת', 'מסעדה', 'שני', 'גלם', 'שלה', 'בפרנה', 'טעים', 'אסאדו'}","[32.8208642, 35.0704479]",0.0,0.208,306.553,2.075,20,66,9,31,2,18,,
True,,True,False,False,False,True,True,,False,True,,,מסעדת רוטשילד,,4.2,6,"[660, 1320]","[660, 1320]","[660, 1320]","[660, 1320]","[660, 1320]","[720, 900]","[-1, -1]",660.0,1320.0,False,"{'', 'לא', 'אח""י', 'מסעדה', 'אילת', 'מעולה', 'יותר', 'בשדרות', 'קיימת', 'טוב', 'מאוד'}","[32.8210245, 35.0708212]",0.0,0.208,306.553,2.075,20,67,9,32,2,18,פאבים וברים,False
